M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
5,14,3219,bf16,N,T,62,-606623135,0.01731,0.01737,1.0034,4,305,7.1,0,0.9634
13,1,2,bf16,T,T,40,-606619915,0.00450,0.00424,0.9409,4,1454,0.0,0,0.9982
13888,3,2377,fp32,N,T,612,-606618115,0.14645,0.18837,1.2862,4,53,903.0,0,1.0131
4,117,4,fp16,N,N,94,-606603244,0.00844,0.00761,0.9018,4,1003,0.3,0,0.9724
22,999,204,fp16,N,N,94,-606603411,0.00800,0.00755,0.9441,4,651,63.1,0,1.0056
618,2,400,fp32,N,N,329,-606605144,0.00801,0.00749,0.9352,4,782,124.5,0,0.9860
2059,5820,98,fp32,T,N,525,-606603901,0.09309,0.10020,1.0764,4,96,548.1,0,0.9985
11,4199,30799,bf16,T,T,39,-606619899,0.54521,1.25704,2.3056,4,8,476.0,0,1.0084
328,91,3,fp16,N,T,62,-606627732,0.00804,0.00772,0.9606,4,1084,15.2,0,1.0021
3,256,2,fp16,N,T,227,-606627671,0.00759,0.00781,1.0292,4,1097,0.5,0,0.9777
21484,493,587,bf16,T,N,231,-606605602,0.16569,0.16111,0.9724,4,61,411.4,0,1.1069
7,43,1433,fp16,T,N,68,-606602890,0.01979,0.16932,8.5546,4,53,7.3,0,0.9025
21345,8573,10,bf16,N,N,166,-606605179,0.86871,2.99746,3.4505,4,5,843.3,0,0.9933
21,23,8181,bf16,T,N,247,-606630698,0.01414,0.01251,0.8851,4,457,51.1,0,0.9862
4183,9360,898,bf16,T,T,39,-606619900,0.81883,0.82558,1.0082,4,13,221.0,0,1.0378
12034,23,7286,fp16,T,N,258,-606602902,0.19054,0.26266,1.3785,4,38,927.9,0,1.0065
11837,6,1,fp16,N,T,62,-606627724,0.00751,0.00765,1.0188,4,819,41.0,0,0.9939
28,19,10,bf16,T,N,231,-606630723,0.00752,0.00765,1.0174,4,1025,0.4,0,1.0033
8,93,2,fp32,T,N,519,-606603848,0.00753,0.00776,1.0315,4,1130,0.5,0,1.0052
39,14031,6,bf16,N,N,166,-606629829,0.00823,0.00781,0.9491,4,760,286.5,0,1.0043
64,22513,17,bf16,T,T,39,-606619930,0.01473,0.01578,1.0718,4,479,443.5,0,0.9963
1,54,310,fp32,T,T,13,-606620754,0.00438,0.00437,0.9984,4,1465,15.6,0,1.0124
103,7026,314,bf16,N,T,57,-606623173,0.02431,0.02633,1.0830,4,335,303.3,0,1.0269
34,24,332,fp16,N,N,358,-606603266,0.00791,0.00752,0.9500,4,611,5.3,0,0.9580
2909,64,26,fp16,T,N,513,-606622840,0.00776,0.00751,0.9677,4,957,115.9,0,0.9991
7829,184,16299,fp32,T,T,82,-606620789,1.71053,1.64504,0.9617,4,7,308.8,0,1.2096
626,16925,659,fp16,N,T,62,-606604822,0.23570,0.71007,3.0125,4,13,277.9,0,0.8730
4208,14171,1194,bf16,T,T,39,-606619901,1.65805,1.62198,0.9782,4,7,170.3,0,1.1779
2,5260,2,fp16,T,N,100,-606602991,0.00745,0.00758,1.0172,4,1036,8.5,0,0.8713
9607,4,1,bf16,N,T,57,-606603220,0.00760,0.00762,1.0019,4,798,22.7,0,0.9913
13064,487,61,fp32,T,T,82,-606620832,0.04843,0.07026,1.4508,4,127,593.8,0,1.0763
2,204,22945,bf16,T,T,4,-354,1.51998,2.44514,1.6087,4,5,6.2,0,0.9035
24657,4,27805,fp16,T,N,175,-606603027,1.66655,2.91138,1.7470,4,5,823.1,0,1.1549
1397,6,5,fp16,N,N,53,-606603313,0.00820,0.00775,0.9450,4,972,5.8,0,0.8840
9891,16284,250,fp32,N,T,614,-606618352,2.65005,3.18777,1.2029,4,5,253.0,0,0.9568
546,228,45,bf16,N,T,57,-606623165,0.00821,0.00755,0.9188,4,682,69.1,0,0.8793
9,1498,9358,fp16,T,T,88,-606629612,0.16200,1.12919,6.9704,4,9,174.4,0,0.9752
19,5,2,fp32,N,T,612,-606601934,0.00824,0.00842,1.0228,4,1110,0.1,0,0.9970
948,13363,1,bf16,N,N,166,-606629829,0.05947,0.05829,0.9801,4,156,852.5,0,1.0213
2,15,25006,fp16,N,T,70,-606627643,0.01656,0.01473,0.8893,4,312,51.3,0,0.9547
827,11233,9,fp16,N,N,90,-606603248,0.04900,0.06545,1.3358,4,151,762.8,0,1.0973
11599,3,4555,fp16,T,N,58,-606622900,0.18849,0.84024,4.4578,4,11,561.5,0,0.9051
8,8914,174,bf16,N,T,57,-606623167,0.00865,0.01360,1.5721,4,569,392.0,0,0.9866
22733,338,1545,bf16,N,N,166,-606629868,0.29786,0.29791,1.0002,4,34,342.5,0,1.0056
1,6589,956,bf16,N,T,63,-606623166,0.01809,0.01995,1.1030,4,374,698.0,0,1.0015
9,25375,2,fp16,T,T,53,-606629596,0.00875,0.01558,1.7800,4,479,116.0,0,1.0027
17,152,434,bf16,N,T,201,-606603205,0.00827,0.00969,1.1720,4,605,19.0,0,0.9992
138,748,267,bf16,N,N,273,-606629849,0.00838,0.01275,1.5214,4,516,105.7,0,1.0034
15,453,29803,fp32,T,N,519,-606624689,0.37559,0.44795,1.1927,4,23,148.6,0,0.9995
46,27,6,fp16,T,N,245,-606603020,0.00776,0.00759,0.9776,4,924,0.8,0,1.0004
8,411,1818,fp16,T,N,255,-606602963,0.01359,0.21777,16.0294,4,42,113.1,0,1.0055
2,12219,1956,fp16,N,T,68,-606604773,0.05820,0.05804,0.9972,4,164,823.1,0,1.0010
19,52,2354,fp32,T,T,82,-606620814,0.05305,0.09201,1.7344,4,81,12.7,0,1.0020
3,8,19,fp16,T,N,131,-606602982,0.00784,0.00763,0.9741,4,766,0.1,0,0.9948
510,1,2,fp32,N,T,613,-9,0.00437,0.00790,1.8094,4,1060,1.4,0,0.9962
97,3310,273,fp32,T,N,519,-606624743,0.01168,0.01436,1.2293,4,535,428.5,0,1.0189
69,1,471,fp32,N,T,613,-9,0.00459,0.00742,1.6164,4,632,28.8,0,0.9769
1222,278,3,fp16,T,N,245,-606603020,0.00774,0.00831,1.0731,4,628,176.6,0,1.0041
9799,52,2702,fp32,T,T,82,-606620827,0.13525,0.18635,1.3778,4,53,802.3,0,1.1066
62,751,7773,bf16,N,T,64,-606603151,0.05982,0.14060,2.3505,4,69,214.4,0,0.9138
3,12,720,bf16,N,N,273,-606629845,0.00794,0.01562,1.9661,4,300,2.7,0,1.0006
1,231,77,fp32,N,N,557,-606627932,0.00779,0.00750,0.9626,4,902,9.3,0,1.0118
1124,17911,29,bf16,T,N,231,-606630771,0.11585,0.15495,1.3376,4,62,704.7,0,0.9824
207,3,1,fp16,T,N,51,-606622896,0.00805,0.00762,0.9467,4,987,0.4,0,0.9905
514,209,588,bf16,N,N,166,-606605228,0.01506,0.02698,1.7913,4,258,85.0,0,1.0056
1,5,225,fp32,T,T,13,-192,0.00448,0.00434,0.9688,4,1443,1.2,0,0.9962
1905,7713,40,fp16,N,N,90,-606624140,0.09353,0.10823,1.1571,4,87,636.6,0,1.0457
51,1797,2,fp32,T,N,519,-606624792,0.00773,0.00744,0.9629,4,938,49.4,0,0.9411
146,26477,1,bf16,N,N,166,-714,0.02337,0.02615,1.1187,4,324,663.8,0,1.0021
19753,311,686,bf16,T,N,231,-606605607,0.14280,0.13423,0.9400,4,73,364.8,0,1.1985
5,3,446,bf16,T,N,19,-606630723,0.01155,0.01451,1.2560,4,322,0.6,0,0.8006
10,22,2232,bf16,N,T,62,-606623139,0.01413,0.01419,1.0043,4,358,10.2,0,0.9849
37,30,7,fp16,T,N,245,-606622845,0.00764,0.00767,1.0037,4,1025,0.7,0,0.9708
2383,1033,20693,fp32,N,N,556,-606605086,3.61595,5.78879,1.6009,4,5,80.9,0,1.1553
3448,699,956,fp32,T,T,82,-606620815,0.17986,0.21737,1.2085,4,45,141.8,0,1.0526
7792,134,1,fp16,N,T,62,-520,0.00939,0.01690,1.7992,4,404,446.4,0,0.8519
4,16056,12496,fp16,N,N,399,-606624078,0.38225,0.67327,1.7613,4,15,1050.7,0,1.0098
3,26046,30779,bf16,T,N,28,-606605522,2.05495,2.01798,0.9820,4,5,780.5,0,1.0403
19,8,41,fp32,T,T,82,-606620800,0.00769,0.00700,0.9098,4,760,0.7,0,0.9016
7155,6,2,bf16,T,T,39,-356,0.00804,0.00904,1.1251,4,690,24.9,0,1.0053
28,5253,388,fp32,T,T,82,-606620797,0.01746,0.03162,1.8108,4,268,503.0,0,1.0885
1225,157,6,fp32,T,T,82,-606620755,0.00681,0.00713,1.0473,4,788,117.9,0,0.8953
73,1,24834,fp16,N,T,71,-606604754,0.02302,0.36664,15.9243,4,28,159.6,0,0.9897
1,58,33,fp32,T,T,13,-606620760,0.00376,0.00377,1.0011,4,1603,2.1,0,0.9973
2,1587,10,fp32,T,N,253,-606603830,0.00766,0.00788,1.0290,4,1084,10.0,0,1.0047
94,2772,2388,fp16,T,T,88,-606629612,0.04703,0.21346,4.5387,4,46,313.2,0,1.0001
20880,10,113,bf16,N,N,166,-606629829,0.01572,0.02134,1.3571,4,396,353.4,0,1.0026
2,505,8,fp16,T,N,49,-606603020,0.00766,0.00761,0.9934,4,772,1.6,0,0.9922
16,18,34,fp16,N,T,62,-606627724,0.00758,0.00786,1.0364,4,1110,0.5,0,0.9978
228,334,619,fp32,N,T,612,-606618140,0.01121,0.03145,2.8046,4,253,151.3,0,1.0037
42,70,2,fp16,T,N,245,-606622900,0.00762,0.00774,1.0169,4,869,1.6,0,1.0076
234,95,7,fp32,N,N,556,-606604993,0.00753,0.00740,0.9836,4,881,13.0,0,0.9938
261,19954,2,bf16,T,N,231,-606630771,0.02722,0.03145,1.1556,4,242,768.3,0,1.0083
683,18,6,fp32,T,N,519,-606624793,0.00811,0.00756,0.9321,4,1048,8.1,0,0.9910
1,11317,21,fp16,N,T,63,-606627724,0.00781,0.00747,0.9561,4,849,66.7,0,1.0110
6,419,4,fp32,T,T,82,-606620755,0.00839,0.00768,0.9155,4,920,2.0,0,1.0022
140,6203,275,fp16,N,N,94,-606624245,0.02210,0.02266,1.0255,4,365,315.1,0,1.0067
503,4,2012,fp32,T,T,82,-606620789,0.04841,0.10495,2.1679,4,91,84.5,0,1.0104
1343,2,1727,fp16,N,N,42,-606603392,0.03559,0.21094,5.9277,4,45,130.8,0,0.9845
202,7,4,bf16,T,N,35,-606630723,0.00782,0.00766,0.9805,4,861,0.9,0,0.9936
3,131,2,bf16,T,N,17,-606605476,0.00779,0.00786,1.0083,4,1097,0.3,0,1.0074
683,11943,11,bf16,T,T,39,-355,0.05021,0.11999,2.3899,4,78,655.4,0,0.9934
18699,32355,256,fp16,N,N,90,-606624251,4.44930,5.21356,1.1718,4,5,549.8,0,1.0077
1,364,371,fp32,T,T,13,-606620754,0.00426,0.00398,0.9345,4,1432,127.6,0,1.0123
25,21550,21,fp16,N,N,92,-606603313,0.01074,0.01052,0.9793,4,643,285.0,0,0.9987
40,1828,5,fp32,N,N,562,-606627933,0.00761,0.00775,1.0193,4,1091,43.4,0,1.0072
21,17,1471,fp16,T,T,53,-606629612,0.02502,0.14273,5.7054,4,46,4.5,0,0.9718
2,1000,6654,fp32,T,T,15,-606620762,0.22678,0.34186,1.5074,4,29,117.6,0,0.9731
188,43,97,bf16,T,N,231,-606630818,0.00750,0.00769,1.0248,4,647,10.3,0,0.9902
6,1009,1661,fp32,T,N,519,-606624665,0.02619,0.02831,1.0810,4,333,258.4,0,1.0068
4,4,11682,fp16,N,T,70,-606604754,0.01356,0.01225,0.9037,4,417,13.8,0,0.9985
2,2,131,fp16,T,T,36,-374,0.00907,0.02207,2.4338,4,292,0.1,0,1.0030
587,3744,8,fp16,T,N,513,-606622872,0.01047,0.01006,0.9610,4,682,846.6,0,1.0060
12,1,98,fp32,N,N,203,-606604999,0.00435,0.00422,0.9695,4,1513,1.2,0,1.0004
2,225,1055,fp16,N,N,101,-606603276,0.01133,0.12765,11.2688,4,73,42.4,0,0.9999
28919,26531,11,bf16,T,N,231,-144,4.00640,12.42187,3.1005,4,5,766.3,0,1.0191
6309,222,562,fp32,N,T,612,-606618414,0.07378,0.07130,0.9665,4,133,274.9,0,1.1156
1087,5,3,bf16,T,N,35,-606630723,0.00736,0.00751,1.0200,4,1031,3.8,0,0.9044
25966,1,16526,fp16,T,T,54,-606629620,0.96903,0.97095,1.0020,4,11,885.8,0,1.0508
4,6,78,fp16,N,N,59,-606603313,0.00772,0.01312,1.6995,4,431,0.2,0,0.9629
2230,57,536,fp16,N,N,94,-606603411,0.01755,0.02637,1.5025,4,317,168.6,0,0.9913
48,45,23,fp32,N,T,612,-606601892,0.00761,0.00734,0.9643,4,766,2.3,0,1.0131
1658,8,15,bf16,N,T,201,-606603182,0.00752,0.00775,1.0304,4,1042,13.7,0,1.0111
8019,1,4908,fp16,N,N,21,-9,0.10390,0.94063,9.0529,4,11,758.0,0,1.0071
22282,4620,203,fp32,N,N,556,-606628012,1.44011,1.42612,0.9903,4,7,301.1,0,1.1850
32,2,2,bf16,N,N,12,-606605218,0.00756,0.00739,0.9771,4,865,0.1,0,0.8486
98,55,9,bf16,N,T,57,-606623200,0.00853,0.00773,0.9066,4,1042,2.9,0,1.0115
23,1163,66,fp16,N,T,62,-606627734,0.00875,0.00849,0.9703,4,670,30.1,0,1.0025
6156,3773,5,bf16,T,N,231,-606605522,0.09150,0.36258,3.9628,4,28,1016.5,0,0.9964
11748,2,60,fp32,T,N,212,-606624732,0.00823,0.00868,1.0543,4,772,354.1,0,0.9760
19,18521,5884,fp32,N,T,612,-606618439,0.43374,0.46830,1.0797,4,21,1009.3,0,1.0238
8012,90,318,fp32,N,N,556,-606605020,0.03036,0.03344,1.1016,4,262,434.5,0,0.9800
3804,1555,20246,bf16,N,N,166,-606629908,2.47925,3.25769,1.3140,4,5,97.1,0,1.0338
1782,58,15,bf16,N,N,166,-606629913,0.00770,0.00923,1.1995,4,560,60.9,0,0.9546
437,3,62,bf16,N,T,57,-606603187,0.00797,0.00740,0.9290,4,967,7.5,0,1.0189
14,1,19,bf16,N,N,2,-9,0.00486,0.00786,1.6171,4,467,0.1,0,0.9975
5,10,45,fp16,N,T,62,-606604842,0.00798,0.00744,0.9324,4,977,0.2,0,1.0015
21,1,32,fp16,T,N,30,-606622737,0.00448,0.00447,0.9967,4,1267,0.3,0,1.0088
5,22,227,fp32,N,N,556,-606627933,0.00780,0.00752,0.9632,4,775,3.2,0,1.0101
1480,10,11,fp16,T,T,53,-376,0.00862,0.00767,0.8903,4,869,10.7,0,1.0261
10,904,400,fp16,N,T,227,-606627675,0.00786,0.00750,0.9545,4,823,97.7,0,1.0048
333,14429,7,bf16,T,N,231,-606605467,0.02676,0.03567,1.3329,4,220,725.9,0,1.0071
25,591,399,fp32,N,N,556,-606605095,0.00808,0.00735,0.9090,4,750,129.0,0,1.0088
34,61,10,fp16,T,T,53,-606629612,0.00883,0.00780,0.8837,4,619,1.2,0,1.0019
73,91,442,fp16,T,T,53,-606629622,0.01111,0.05500,4.9515,4,143,15.4,0,0.9951
674,896,17,bf16,T,N,441,-606605479,0.00851,0.00806,0.9472,4,834,290.1,0,1.0076
1723,8728,37,bf16,N,N,388,-606629834,0.07099,0.07345,1.0346,4,128,858.2,0,1.0255
14967,1,23300,fp32,T,T,83,-606620762,1.10389,1.66899,1.5119,4,7,1263.8,0,1.1396
12980,8,35,fp16,T,T,53,-606629612,0.00845,0.01005,1.1895,4,628,156.8,0,0.8737
31,10831,1,fp32,N,T,612,-606634094,0.00814,0.00784,0.9639,4,845,170.4,0,0.9622
1,7574,5601,fp16,N,N,102,-9,0.10404,0.19621,1.8858,4,49,815.9,0,1.0214
920,313,6983,fp16,T,N,258,-606603005,0.09257,0.51585,5.5723,4,18,198.5,0,0.9376
350,18628,4,bf16,T,N,332,-606605428,0.02448,0.04035,1.6482,4,209,1071.4,0,1.0954
8,1,187,fp16,N,N,18,-9,0.00499,0.02576,5.1643,4,246,0.7,0,0.8992
1,10,1191,bf16,N,T,63,-9,0.00482,0.01001,2.0779,4,486,5.4,0,1.0102
13424,5,172,fp16,T,T,53,-606629613,0.01269,0.04456,3.5103,4,204,385.1,0,1.0079
253,20,22,fp32,T,T,82,-606620815,0.00779,0.00750,0.9628,4,805,5.7,0,1.0018
16012,821,17,bf16,N,T,57,-606603193,0.07379,0.10897,1.4768,4,87,720.4,0,1.0129
11440,27,1965,fp16,T,T,53,-606629612,0.05564,0.28116,5.0529,4,36,832.1,0,1.0322
1,8,24101,fp32,T,N,131,-9,0.16965,0.25460,1.5007,4,34,5.1,0,0.9733
15488,1658,36,fp16,N,T,62,-606627728,0.15943,0.23322,1.4628,4,42,652.0,0,1.0320
163,51,49,fp16,N,N,90,-606624101,0.00777,0.01132,1.4564,4,448,7.0,0,0.9782
8371,31605,2,fp32,T,N,519,-606624738,0.97485,1.26912,1.3019,4,8,1085.9,0,1.0022
59,7358,3990,fp32,T,T,82,-606620821,0.18820,0.44381,2.3582,4,23,638.2,0,1.0068
101,16258,7591,fp32,T,T,82,-606620797,0.94076,1.33940,1.4237,4,8,535.0,0,1.0823
20,5291,48,fp32,T,N,519,-606624704,0.00760,0.00733,0.9641,4,865,189.8,0,0.9490
84,7,45,bf16,N,N,27,-606629829,0.00756,0.00753,0.9963,4,819,1.4,0,1.0134
3383,799,135,bf16,N,N,166,-606605218,0.02680,0.03322,1.2396,4,260,445.6,0,1.0090
610,19,9593,fp32,N,N,556,-606605146,0.06330,0.27731,4.3810,4,37,382.0,0,1.0020
1314,8,216,fp32,N,T,614,-606618140,0.00777,0.00718,0.9233,4,775,152.3,0,1.0101
13799,12,17175,bf16,T,T,39,-606619899,0.60579,0.84555,1.3958,4,12,784.2,0,1.0117
51,3,30289,fp16,T,N,59,-549,0.20743,4.05075,19.5279,4,5,15.8,0,0.9857
289,519,881,bf16,T,N,238,-606605475,0.02170,0.02160,0.9954,4,385,93.2,0,1.0043
111,26,4753,fp32,T,N,519,-606624713,0.07463,0.08176,1.0955,4,118,35.1,0,1.0036
498,348,41,fp32,N,N,556,-606627931,0.00757,0.00735,0.9697,4,906,109.8,0,0.9958
5258,17,521,fp32,N,T,612,-606601936,0.01759,0.02613,1.4854,4,339,645.2,0,1.0013
21859,23119,84,fp16,N,N,90,-606624252,3.18796,3.18658,0.9996,4,5,636.5,0,1.0296
4,1008,221,fp32,N,T,616,-606618319,0.00833,0.00723,0.8678,4,757,109.3,0,0.9705
20,2,39,fp32,T,N,212,-606603848,0.00802,0.00745,0.9283,4,1014,0.4,0,1.0257
7287,46,2,bf16,N,T,57,-606623219,0.00867,0.02901,3.3451,4,291,158.0,0,1.0183
23471,20,5365,fp16,T,T,53,-606629614,0.28561,1.35272,4.7362,4,8,889.1,0,1.0380
458,12175,2,bf16,N,N,166,-606629829,0.02929,0.02882,0.9840,4,287,763.3,0,0.9543
2704,114,4,fp32,T,T,82,-606620754,0.00812,0.00730,0.8996,4,902,157.4,0,1.0090
2770,543,3688,fp16,N,N,101,-606603413,0.17793,0.21850,1.2280,4,46,171.2,0,1.0178
679,5,578,bf16,N,T,57,-606603186,0.00847,0.00953,1.1248,4,632,95.0,0,1.0021
1130,1940,1099,fp16,N,N,230,-606603306,0.06285,0.09849,1.5670,4,97,246.9,0,1.0326
134,1771,3,fp32,T,N,519,-606603820,0.00832,0.00754,0.9066,4,967,116.8,0,0.9846
10133,149,259,fp16,N,N,90,-606624258,0.03239,0.03775,1.1655,4,222,350.9,0,1.0191
140,4,3,fp32,T,T,82,-606620756,0.00851,0.00781,0.9177,4,889,0.5,0,0.9640
1840,49,2,bf16,N,N,166,-606629913,0.00796,0.00805,1.0124,4,583,46.3,0,1.0161
7,3,85,fp32,T,N,212,-606603784,0.00824,0.00737,0.8943,4,982,0.4,0,1.0017
312,271,11702,fp16,T,T,53,-606629612,0.19068,1.46969,7.7075,4,7,73.3,0,0.9983
3314,99,797,fp32,N,N,556,-606627802,0.02706,0.04242,1.5679,4,215,450.7,0,0.9984
873,4,2,fp32,N,T,614,-606602087,0.00851,0.00762,0.8954,4,711,2.5,0,1.0021
5,1808,16145,fp16,T,T,36,-374,0.98930,1.94942,1.9705,4,6,59.2,0,1.0050
9287,74,5,fp32,T,N,519,-606624718,0.00858,0.00856,0.9978,4,788,342.3,0,0.9931
219,1120,3,fp32,T,N,525,-606624793,0.00830,0.00752,0.9066,4,826,120.2,0,0.9915
2313,281,27594,fp16,T,N,255,-606622884,0.69703,0.69659,0.9994,4,14,209.1,0,0.9810
504,22456,52,fp32,T,T,82,-606620782,0.07451,0.09551,1.2819,4,95,671.7,0,1.0060
2255,3,784,bf16,T,N,26,-606630723,0.03070,0.03336,1.0865,4,254,116.2,0,1.0064
1341,82,814,fp16,N,T,68,-606604846,0.01728,0.02514,1.4550,4,338,159.5,0,1.0072
4371,483,1258,fp32,T,T,82,-606620821,0.18997,0.27746,1.4606,4,36,173.0,0,1.0159
8,5,195,bf16,N,N,27,-606629829,0.00759,0.00727,0.9573,4,647,0.7,0,1.0035
825,360,1,fp16,T,T,53,-606629612,0.00849,0.00770,0.9067,4,982,140.3,0,1.0090
8,6726,87,fp16,N,N,98,-606603411,0.00801,0.00748,0.9337,4,778,173.1,0,1.0047
29133,21488,1,fp32,T,T,82,-606620815,2.55164,4.06211,1.5920,4,5,981.4,0,1.0534
377,53,48,fp16,N,N,90,-606603276,0.00776,0.01072,1.3815,4,480,15.6,0,0.9788
8,2,32,fp16,T,T,88,-606629622,0.00790,0.00761,0.9625,4,677,0.1,0,0.9964
3,201,12,fp16,N,N,90,-606624101,0.00841,0.00927,1.1022,4,494,0.9,0,0.9952
2551,2,3,fp16,T,N,51,-606603019,0.00816,0.00767,0.9400,4,998,4.4,0,0.9952
1,798,2,fp16,T,N,31,-9,0.00477,0.00467,0.9801,4,1195,1.3,0,0.9983
433,11,2931,fp16,N,N,99,-606603283,0.01704,0.35198,20.6622,4,28,153.9,0,0.9921
18,1,3,fp32,N,N,203,-606628037,0.00434,0.00436,1.0056,4,1477,0.1,0,1.0089
22,1650,41,fp16,T,T,53,-378,0.00841,0.00816,0.9705,4,692,33.6,0,1.0110
2,1,179,fp16,N,T,63,-9,0.00457,0.00756,1.6544,4,724,0.2,0,1.0092
54,17170,8293,fp32,T,N,519,-606603840,0.64539,0.65684,1.0177,4,16,891.0,0,1.0875
10552,226,18561,bf16,T,T,39,-606619906,1.01961,1.06877,1.0482,4,10,401.8,0,0.9747
15,28318,457,bf16,N,N,166,-606629829,0.03639,0.03626,0.9966,4,237,758.3,0,1.0052
2,6,1,fp16,N,T,62,-606627668,0.00765,0.00796,1.0394,4,1084,0.0,0,1.0033
23,11,1267,fp32,T,T,82,-606620797,0.03093,0.05023,1.6242,4,129,5.6,0,0.9976
644,18,762,bf16,T,N,231,-606605475,0.01121,0.01114,0.9938,4,468,94.1,0,1.0085
4625,13,2,bf16,T,N,231,-606605476,0.00759,0.00773,1.0183,4,1031,34.1,0,1.0081
21,38,1676,fp16,N,T,68,-606627653,0.01258,0.01288,1.0240,4,433,16.0,0,0.9853
330,134,3,fp32,N,T,612,-606618322,0.00756,0.00778,1.0298,4,1036,24.1,0,1.0039
15437,63,11,fp16,T,N,245,-606622734,0.00917,0.02844,3.1024,4,294,461.6,0,1.0040
169,24212,18,bf16,N,N,273,-606629935,0.02314,0.04028,1.7408,4,213,745.3,0,0.9845
11282,7902,187,fp16,T,T,53,-606629608,1.16064,1.18217,1.0186,4,9,313.4,0,1.0004
69,12784,60,fp32,T,N,525,-606608179,0.01032,0.01687,1.6341,4,426,640.7,0,0.9970
12131,3961,6,fp32,N,T,612,-606602019,0.16012,0.22342,1.3953,4,43,1202.8,0,1.0501
18377,2,8,bf16,T,T,39,-357,0.00798,0.01318,1.6514,4,530,55.3,0,0.9450
3,3,16887,fp16,N,T,70,-606627643,0.01377,0.01265,0.9189,4,348,14.7,0,1.0055
30,3,21135,bf16,N,N,18,-606605228,0.34686,0.34502,0.9947,4,23,4.0,0,1.0118
23,9,37,fp16,N,T,62,-606627733,0.00710,0.00712,1.0037,4,911,0.5,0,1.0084
1,17723,26027,fp16,N,T,71,-606627649,0.91412,1.17065,1.2806,4,9,1009.4,0,1.0286
13,9,3,bf16,T,N,231,-606630714,0.00804,0.00799,0.9945,4,1078,0.1,0,0.9670
1,116,2,fp16,T,N,31,-606602873,0.00490,0.00465,0.9506,4,1285,0.2,0,1.0112
11972,547,7335,fp32,N,N,556,-606627962,3.43216,4.45217,1.2972,4,5,114.7,0,1.1397
1,48,315,fp16,T,T,23,-606629603,0.00369,0.00366,0.9940,4,1477,8.4,0,0.9039
93,3514,2953,bf16,N,N,176,-606629894,0.07197,0.14016,1.9473,4,70,314.1,0,1.0123
989,25,153,fp32,T,N,519,-606603832,0.00704,0.00773,1.0982,4,643,102.3,0,0.9549
217,27,1,fp32,N,T,612,-606602080,0.00689,0.00741,1.0749,4,1144,3.5,0,0.9802
166,479,2,bf16,N,T,57,-606623166,0.00698,0.00737,1.0556,4,1042,45.9,0,0.9853
6,14027,45,fp16,T,N,63,-606622900,0.00702,0.03097,4.4124,4,270,227.9,0,1.0007
13,10,31,bf16,T,N,231,-606630722,0.00707,0.00708,1.0009,4,998,0.3,0,0.9790
11810,2940,2,fp16,N,N,223,-606624137,0.11750,0.19847,1.6891,4,49,1182.5,0,1.0654
11,458,48,bf16,N,T,57,-606623219,0.00720,0.00742,1.0297,4,1060,9.0,0,0.9073
16269,2298,10581,fp16,N,N,92,-606603432,7.73894,7.95300,1.0277,4,5,70.1,0,1.0852
3,271,3,fp16,T,T,36,-377,0.00825,0.00774,0.9378,4,929,0.6,0,0.9113
1453,14,94,bf16,T,N,231,-606630723,0.00786,0.00750,0.9538,4,924,45.4,0,0.9948
7740,29,75,fp16,N,N,94,-606624140,0.00925,0.04458,4.8201,4,191,223.1,0,0.9782
23530,18,72,fp32,T,T,82,-606620832,0.01678,0.04017,2.3943,4,211,505.2,0,1.0164
4,4234,1,fp16,T,T,36,-378,0.00812,0.00780,0.9604,4,1025,9.4,0,0.9371
20078,122,4612,bf16,N,N,174,-606629908,0.31347,0.39375,1.2561,4,26,625.7,0,1.1441
7486,97,2025,fp32,T,T,82,-606620829,0.15534,0.23829,1.5340,4,38,414.1,0,0.9427
521,3,9027,bf16,T,N,29,-606630723,0.32754,0.50120,1.5302,4,21,28.9,0,0.9453
819,4142,73,bf16,T,N,231,-606605603,0.02923,0.06664,2.2798,4,133,489.0,0,0.9810
16693,23,2,bf16,N,N,166,-606629829,0.00851,0.01059,1.2448,4,607,188.3,0,1.0176
698,5749,815,fp32,T,T,82,-606620788,0.21342,0.31109,1.4577,4,32,173.7,0,1.0064
2,1229,85,fp16,T,T,36,-374,0.00796,0.01312,1.6475,4,469,27.5,0,1.0060
134,565,510,fp16,T,N,245,-606602890,0.01077,0.01183,1.0985,4,547,94.3,0,1.0130
8912,1,62,fp16,T,T,54,-606629602,0.00510,0.00511,1.0019,4,1060,223.6,0,1.0020
2200,741,56,bf16,N,T,57,-606623163,0.01597,0.01877,1.1749,4,419,428.9,0,1.0065
1109,1244,2,fp16,N,T,62,-520,0.01010,0.01985,1.9657,4,399,547.5,0,1.0027
2687,20094,54,fp32,T,T,82,-606620832,0.38939,0.59226,1.5210,4,17,567.3,0,1.0018
21,8,9,bf16,T,N,441,-606605425,0.00778,0.00790,1.0153,4,1072,0.2,0,1.0122
5657,2922,3,bf16,T,T,39,-355,0.07847,0.22849,2.9117,4,44,843.2,0,1.0044
1,484,2360,fp32,N,N,557,-606628038,0.01551,0.02496,1.6089,4,345,295.3,0,1.0089
3957,9687,196,bf16,T,T,39,-606619914,0.51353,0.51658,1.0060,4,20,309.0,0,1.0110
