M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
23,1024,3072,bf16,N,T,32,-621290049,0.06638,0.12505,1.8839,4,75,98.3,0,0.9796
8192,1024,3072,bf16,N,T,32,-621290049,0.11903,0.23433,1.9687,4,41,757.6,0,0.9543
12,4096,1024,bf16,N,T,32,-350,0.02772,0.05393,1.9452,4,172,310.6,0,0.9822
235,1024,2048,bf16,N,T,32,-621290045,0.05327,0.10137,1.9029,4,89,114.9,0,0.9908
512,4096,1024,bf16,N,T,32,-621290049,0.02902,0.04942,1.7034,4,176,614.4,0,0.9992
256,1024,2048,bf16,N,T,32,-621290045,0.04915,0.09139,1.8597,4,106,128.0,0,0.9890
8192,1024,2048,bf16,N,T,32,-621290049,0.07333,0.11115,1.5157,4,93,972.4,0,0.8300
256,4096,1024,bf16,N,T,32,-621290045,0.02840,0.04939,1.7387,4,190,461.5,0,0.9903
23,4096,1024,bf16,N,T,32,-350,0.02852,0.05417,1.8995,4,163,309.0,0,1.0075
512,151936,1024,bf16,N,T,27,-621290055,0.39166,0.40947,1.0455,4,24,1591.6,0,0.6664
24,151936,1024,bf16,N,T,32,-621290045,0.12382,0.18622,1.5039,4,48,2631.2,0,0.6644
8192,6144,1024,bf16,N,T,27,-621290054,0.25624,0.26035,1.0160,4,35,900.3,0,0.6934
12,1024,2048,bf16,N,T,32,-350,0.04695,0.08808,1.8758,4,104,91.4,0,0.9904
256,151936,1024,bf16,N,T,27,-621290048,0.22230,0.24400,1.0976,4,39,2102.0,0,0.7924
256,1024,3072,bf16,N,T,32,-621290045,0.07176,0.13308,1.8545,4,73,124.2,0,0.9824
23,1024,2048,bf16,N,T,32,-350,0.04776,0.08861,1.8551,4,104,91.8,0,1.0027
12,6144,1024,bf16,N,T,32,-350,0.02856,0.05443,1.9057,4,174,451.8,0,1.0093
235,1024,3072,bf16,N,T,32,-621290045,0.07474,0.14395,1.9261,4,64,116.4,0,0.9822
12,1024,3072,bf16,N,T,32,-621290049,0.06625,0.12505,1.8877,4,71,96.8,0,0.9741
235,4096,1024,bf16,N,T,32,-621290045,0.03291,0.05996,1.8221,4,148,386.5,0,1.0182
512,1024,2048,bf16,N,T,32,-621290045,0.05025,0.09185,1.8278,4,105,166.9,0,0.9947
235,6144,1024,bf16,N,T,32,-621290045,0.03311,0.05881,1.7764,4,157,569.0,0,1.0004
24,1024,2048,bf16,N,T,32,-621290049,0.04779,0.08863,1.8546,4,104,91.9,0,0.9756
24,4096,1024,bf16,N,T,32,-350,0.02858,0.05370,1.8786,4,175,309.0,0,1.0048
23,6144,1024,bf16,N,T,32,-350,0.03005,0.05447,1.8127,4,173,439.2,0,1.0045
24,1024,3072,bf16,N,T,32,-621290049,0.06648,0.12509,1.8816,4,73,98.3,0,1.0120
23,151936,2048,bf16,N,T,32,-621290045,0.21562,0.31436,1.4579,4,30,2951.5,0,0.7245
23,12288,2048,bf16,N,T,32,-621290049,0.04991,0.09144,1.8323,4,98,1033.1,0,0.9929
235,4096,2048,bf16,N,T,32,-621290045,0.05427,0.10039,1.8500,4,93,397.9,0,0.9923
512,12288,2048,bf16,N,T,32,-621290045,0.08340,0.10547,1.2647,4,84,930.4,0,0.9487
256,2048,6144,bf16,N,T,32,-621290049,0.13253,0.13334,1.0061,4,74,229.4,0,1.0052
512,2048,2048,bf16,N,T,32,-621290045,0.05117,0.09115,1.7813,4,106,286.9,0,0.9884
12,4096,2048,bf16,N,T,32,-621290049,0.04918,0.08901,1.8100,4,107,346.2,0,1.0034
256,4096,2048,bf16,N,T,32,-621290045,0.05054,0.09048,1.7903,4,103,435.7,0,1.0027
235,12288,2048,bf16,N,T,32,-621290049,0.05610,0.09509,1.6951,4,95,1120.3,0,1.0176
12,2048,2048,bf16,N,T,32,-621290049,0.04878,0.08848,1.8138,4,110,175.0,0,0.9849
235,2048,2048,bf16,N,T,32,-621290045,0.05365,0.10172,1.8959,4,93,210.2,0,1.0015
512,151936,2048,bf16,N,T,27,-621290036,0.73596,0.74659,1.0144,4,14,1271.2,0,0.8456
256,151936,2048,bf16,N,T,27,-621290049,0.41770,0.44144,1.0568,4,23,1864.9,0,0.7850
23,2048,6144,bf16,N,T,32,-621290049,0.12491,0.13640,1.0920,4,69,205.2,0,0.9913
24,4096,2048,bf16,N,T,32,-621290049,0.04929,0.08911,1.8078,4,98,350.3,0,1.0025
512,4096,2048,bf16,N,T,32,-621290049,0.05204,0.09189,1.7657,4,100,523.9,0,1.0011
8192,12288,2048,bf16,N,T,27,-621290056,0.92780,0.93490,1.0077,4,11,524.4,0,0.7102
235,2048,6144,bf16,N,T,32,-621290045,0.13717,0.13712,0.9996,4,71,218.5,0,0.9973
512,2048,6144,bf16,N,T,32,-621290049,0.13194,0.13419,1.0170,4,71,270.2,0,1.0023
8192,4096,2048,bf16,N,T,27,-621290033,0.29730,0.32856,1.1051,4,29,620.7,0,0.7058
12,12288,2048,bf16,N,T,32,-621290049,0.04977,0.09131,1.8347,4,101,1024.1,0,0.9937
12,2048,6144,bf16,N,T,32,-621290049,0.12480,0.13641,1.0930,4,65,203.6,0,0.9748
8192,2048,6144,bf16,N,T,27,-621290045,0.45344,0.46549,1.0266,4,20,425.5,0,0.6310
24,12288,2048,bf16,N,T,32,-621290049,0.05001,0.09141,1.8277,4,94,1031.9,0,1.0056
24,151936,2048,bf16,N,T,32,-621290045,0.21226,0.33185,1.5634,4,30,3001.1,0,0.7228
24,2048,2048,bf16,N,T,32,-621290049,0.04894,0.08868,1.8119,4,107,177.4,0,0.9779
24,2048,6144,bf16,N,T,32,-621290049,0.12493,0.13644,1.0921,4,71,205.4,0,0.9994
256,2048,2048,bf16,N,T,32,-621290045,0.05003,0.09189,1.8369,4,103,230.6,0,0.9912
8192,2048,2048,bf16,N,T,27,-621290045,0.16220,0.17397,1.0726,4,44,672.3,0,0.6559
23,4096,2048,bf16,N,T,32,-621290049,0.04925,0.08908,1.8090,4,101,350.2,0,1.0017
256,12288,2048,bf16,N,T,32,-621290049,0.06254,0.09887,1.5809,4,86,1022.8,0,0.9944
23,2048,2048,bf16,N,T,32,-621290049,0.04893,0.08855,1.8096,4,105,177.2,0,0.9885
11,14336,5120,bf16,N,T,32,-621290049,0.13540,0.24770,1.8294,4,37,1089.7,0,1.0081
11,5120,17408,bf16,N,T,32,-621290049,0.42773,0.81416,1.9035,4,13,418.2,0,0.9906
256,14336,5120,bf16,N,T,32,-621290045,0.17889,0.29035,1.6231,4,31,917.3,0,1.0043
256,5120,17408,bf16,N,T,32,-621290049,0.61686,1.09998,1.7832,4,10,311.9,0,0.9932
8192,34816,5120,bf16,N,T,27,-621290049,5.85751,6.12918,1.0464,4,5,270.0,0,0.8299
8192,14336,5120,bf16,N,T,27,-621290049,2.31719,2.55024,1.1006,4,5,302.3,0,0.8616
256,248320,5120,bf16,N,T,27,-621290045,1.61796,1.76457,1.0906,4,6,1730.4,0,0.8267
8192,5120,6144,bf16,N,T,27,-621290045,1.08528,1.25228,1.1539,4,8,305.3,0,0.6412
256,34816,5120,bf16,N,T,32,-621290049,0.22479,0.33342,1.4832,4,30,1756.2,0,0.7795
112,34816,5120,bf16,N,T,32,-621290045,0.19096,0.28669,1.5013,4,34,1954.6,0,0.8423
112,5120,17408,bf16,N,T,32,-621290049,0.49973,0.90691,1.8148,4,12,369.1,0,0.9955
11,5120,6144,bf16,N,T,32,-621290049,0.12532,0.13695,1.0928,4,67,504.9,0,0.9944
256,5120,6144,bf16,N,T,32,-621290049,0.17657,0.21855,1.2378,4,46,403.8,0,0.9976
8192,16384,5120,bf16,N,T,27,-621290049,2.74716,2.90231,1.0565,4,5,287.0,0,0.8329
112,5120,6144,bf16,N,T,32,-621290049,0.16637,0.19263,1.1578,4,51,400.2,0,0.9870
11,248320,5120,bf16,N,T,32,-621290045,0.88992,1.31483,1.4775,4,8,2869.7,0,0.6419
12,96,5120,bf16,N,T,32,-621290045,0.10216,0.17943,1.7564,4,51,10.9,0,0.9665
8192,96,5120,bf16,N,T,32,-621290045,0.11113,0.24526,2.2069,4,37,792.0,0,0.9948
12,5120,6144,bf16,N,T,32,-621290049,0.12557,0.13716,1.0922,4,64,504.1,0,0.9834
12,34816,5120,bf16,N,T,32,-621290049,0.17367,0.25767,1.4837,4,35,2063.1,0,0.9354
112,16384,5120,bf16,N,T,32,-621290049,0.16009,0.26889,1.6796,4,35,1101.0,0,0.9950
11,16384,5120,bf16,N,T,32,-621290049,0.13774,0.24643,1.7891,4,38,1224.1,0,0.9968
12,16384,5120,bf16,N,T,32,-621290049,0.13903,0.24502,1.7624,4,38,1213.3,0,1.0098
12,5120,17408,bf16,N,T,32,-350,0.43505,0.81643,1.8767,4,13,411.3,0,0.9969
256,16384,5120,bf16,N,T,32,-621290049,0.18133,0.29149,1.6075,4,31,1032.2,0,1.0104
12,14336,5120,bf16,N,T,32,-621290049,0.13624,0.24771,1.8182,4,39,1083.4,0,0.9994
112,96,5120,bf16,N,T,32,-621290045,0.10274,0.17745,1.7272,4,52,21.2,0,0.9701
112,14336,5120,bf16,N,T,32,-621290049,0.15619,0.27509,1.7612,4,36,988.3,0,1.0099
256,96,5120,bf16,N,T,32,-621290045,0.10299,0.18147,1.7621,4,53,36.0,0,0.9846
12,248320,5120,bf16,N,T,32,-621290045,0.89410,1.30387,1.4583,4,8,2857.5,0,0.6433
11,34816,5120,bf16,N,T,32,-621290049,0.17454,0.25990,1.4890,4,35,2052.0,0,0.8739
8192,5120,17408,bf16,N,T,27,-621290049,3.22780,4.13292,1.2804,4,5,195.6,0,0.6368
11,96,5120,bf16,N,T,32,-621290045,0.10220,0.17928,1.7543,4,51,10.8,0,0.9583
